Language,Hash,Sentence,Loc,Translated Sentence
en_US,d13f90374cec5ce31877badec387b52f,{name1} opposed {content1} and {content2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} se opone a {content1} y {content2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,d9abe7facfc76c949b89e387f23f2d7a,{name1} and {name count others} opposed a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} se oponen a un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,dbf24501170310b4261cb76daa292521,{name1} and {name count others} opposed {content1} and {content2}.,es_ES,{name1} y {name count others} se oponen a {content1} y {content2}.
en_US,ded7041fa2d2d7cc28099da751e9c0c3,{name1} opposed {content count contents}.,es_ES,{name1} se opone a {content count contents}.
en_US,e2844839918f2b38800e0df4cf3fee5b,{name1} opposed a content.,es_ES,{name1} se opone a un contenído.
en_US,ef6e221e3c6dd7f69e12b35d3b8bbd9b,{name1} opposed {content1} and {content count other contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} se opone a {content1} y {content count other contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,fa33eddeac501e73688aaa9e8bdc480e,You and 1 other opposed this.,es_ES,Usted y alguien más se opone a esto.
en_US,fad0a5ae060b24cf9e0adbbf60424fe3,{name1} and {name count others} opposed {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} se oponen a {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,fb9490c5a6e0077abd160e194d2e67ce,{name1} and {name count others} opposed {content1}.,es_ES,{name1} y {name count others} se oponen a {content1}.
en_US,fca3526384450d16a7da01d5b9751901,{name1} and {name2} opposed this.,es_ES,{name1} y {name2} se oponen a esto.
en_US,fdd18382d7a9b688f600704061c021ab,{name1} and {name2} opposed {content1} and {content2}.,es_ES,{name1} y {name2} se oponen a {content1} y {content2}.
en_US,0c920aa3a906ca3c46d4bf574f07a40d,{number} others protested at this. Be the first of your friends.,es_ES,{number} otros protestan en contra de esto. Sé el primero de tus amigos.
en_US,12aad252c99f6cd83de26bc0fabad447,{name1} protested at this.,es_ES,{name1} protesta en contra de esto.
en_US,14d0e002a95999f1c60af569508a3a75,You and {name1} protested at this.,es_ES,Usted y {name1} protestan en contra de esto.
en_US,18f166b84e2c0f498e711d820dede87f,You and {number} others protested at this.,es_ES,Usted y {number} otros protestan en contra de esto.
en_US,2c45a5f2f0389ed74da7b22afd4978ea,{name1} and {name2} protested at {content1} and {content2} on {GetSocial}.,es_ES,{name1} y {name2} protestan en contra de {content1} y {content2} en {GetSocial}.
en_US,2e83e5967c88a0c3da3846bee77c8686,{name} protested at a content on {application}.,es_ES,{name} protestan en contra de un contenído en {application}.
en_US,34225cc3bd8a8fc4b839355c89538f2d,{name} protested at {number} contents.,es_ES,{name} protesta en contra de {number} contenídos.
en_US,351b624099b6afaf5e4dc9e80ca5af08,{name1} protested at {content count contents} on {GetSocial}.,es_ES,{name1} protesta en contra de {content count contents} en {GetSocial}.
en_US,3918299f5d88417756f410da3e3d6be9,{name1} protested at a content on {GetSocial}.,es_ES,{name1} protesta en contra de en {GetSocial}.
en_US,39787052dc8bf535b008fcf7f0cd8679,{name1} and {name count others} protested at {content1} and {content2} on {GetSocial}.,es_ES,{name1} y {name count others} protestan en contra de {content1} y {content2} en {GetSocial}.
en_US,484bc0cf17d86aa335ebe7e1b97de9a7,{name1} and {name count others} protested at a content on {GetSocial}.,es_ES,{name1} y {name count others} protestan en contra de un contenído en {GetSocial}.
en_US,485b487f79d615fa6ae700d4b52458c8,{name1} and {name count others} protested at {content count contents} on {GetSocial}.,es_ES,{name1} y {name count others} protestan en contra de {content count contents} en {GetSocial}.
en_US,4b4cfd5c5fc8ac22b01a258566d7f8bc,a content he protested at,es_ES,Un contenído en el cual él protesta.
en_US,5598d8fd48a96e95b6ea1ffae6137d8d,contents she protested at,es_ES,Contenídos en los cuales ella protesta.
en_US,5aaac328dbb4760aae1f57168b45aa40,{name1} protested at {content1} and {content count other contents} on {GetSocial}.,es_ES,{name1} protesta en contra de {content1} y {content count other contents} en {GetSocial}.
en_US,6142011d88fd4bd86711267c0b31767a,1 other protested at this.,es_ES,Alguién más protesta en contra de esto.
en_US,646c515b5309d8e9a332cb06a4c59b92,{name1} and {name2} protested at {content count contents} on {GetSocial}.,es_ES,{name1} y {name2} protestan en contra de {content count contents} en {GetSocial}.
en_US,6561443c2d0b6d4a3c64bcbf5a522568,a content you protested at,es_ES,Un contenído contra el cual usted protesta.
en_US,6e8f1df7d570262fa36460ce99c44ea0,You and {name count} others protested at this.,es_ES,Usted y {name count} otros protestan contra esto.
en_US,71025283c3743309f495aa7e4284d70f,{name1} and {name2} protested at a content on {GetSocial}.,es_ES,{name1} y {name2} protestan en contra de un contenído en {GetSocial}.
en_US,72cdae263375206bb22797a8daaaf484,contents you protested at,es_ES,Contenídos en los cuales usted protesta.
en_US,77f9cd3f3381169213752c9280e5ec96,contents {name} protested at,es_ES,contenídos en los cuales {name} protesta.
en_US,78059763084f0ed7e8d5fb3aac359cff,a content she protested at,es_ES,Un contenído en el cual ella protesta.
en_US,9dfecc669c16ff4f79de4105b37910ff,{number} others protested at this.,es_ES,{number} otros protestan en contra de esto.
en_US,9faf356834c08c66e7a6c120cbe547b5,contents they protested at,es_ES,Contenídos en los cuales ellos protestan.
en_US,aa638163dd5d38c73e32a2c0d5c9c5db,You protested at this.,es_ES,Usted protesta en contra de esto.
en_US,aa67cdd6139b7bd69b3b3fe912ba309d,{name} protested at a content.,es_ES,{name} protesta en contra de un contenído.
en_US,abf89872e81437c91571b3b1a6a13d59,You and 1 other protested at this.,es_ES,Usted y alguien más protesta en contra de esto.
en_US,ae19dff5169e6b3a575591888af46baf,{name1} protested at {content1} and {content2} on {GetSocial}.,es_ES,{name1} protesta en contra de {content1} y {content2} en {GetSocial}.
en_US,ae80e5ec536ae4dc696e64310f75f596,protested at {content1}.,es_ES,Protesta en contra de {content1}.
en_US,b8e94fc8cf92f4f85c7b4724063d9bae,{name1} protested at {content1}.,es_ES,{name1} Protesta en contra de {content1}.
en_US,baa4967212a02713087d0834b8a6f361,{name1} protested at {content1} on {GetSocial}.,es_ES,{name1} protesta en contra de {content1} en {GetSocial}.
en_US,c5e227227549fb2285832d4592315d00,protested at {content1} on {GetSocial}.,es_ES,Protesta en contra de {content1} en {GetSocial}.
en_US,c80349c60e671edb692b30b6bf59e6f2,{name1} and {name2} protested at this.,es_ES,{name1} y {name2} protestan en contra de esto.
en_US,d0ad67af9873e98b32ec96bd8ff87002,{name1} and {name count others} protested at {content1} on {GetSocial}.,es_ES,{name1} y {name count others} protestan en contra de {content1} en {GetSocial}.
en_US,d0fb5306a8bbdbade38e3a75782ca7b8,1 other protested at this. Be the first of your friends.,es_ES,Alguien más protesta en contra de esto. Sé el primero de tus amigos.
en_US,d924871a58e39c808721b1d4bae88709,{name1} and {name count others} protested at {content1} and {content count other contents} on {GetSocial}.,es_ES,{name1} y {name count others} protestan en contra de {content1} y {content count other contents} en {GetSocial}.
en_US,da32a3064b682b72daeb4da4170130f9,{name} protested at {number} contents on {application}.,es_ES,{name} protesta en contra de {number} contenídos en {application}.
en_US,dc2aaea0a06b25e27f3b39d06a729415,a content they protested at,es_ES,Un contenído en el cual ellos protestan.
en_US,e96add56795557c5995430665fae0770,contents he protested at,es_ES,Contenídos en los cuales él protesta.
en_US,f0dcc639a461d6e9541bcbe200efc4c9,{name1} and {name count} others protested at this.,es_ES,{name1} y {name count} otros protestan en contra de esto.
en_US,fad4ddc2b0d60ff74508894a4c57af16,{name1} and {name2} protested at {content1} on {GetSocial}.,es_ES,{name1} y {name2} protestan en contra de {content1} en {GetSocial}.
en_US,fc27e03ea7fa3e7c524316a1e7dfd257,a content {name} protested at,es_ES,Un contenído en el cual {name} protesta.
en_US,fff7ec1fa602d2f102ce51f8bd63d9fb,{name1} and {name2} protested at {content1} and {content count other contents} on {GetSocial}.,es_ES,{name1} y {name2} protestan en contra de {content1} y {content count other contents} en {GetSocial}.
en_US,03046ebf58b78422b17f33c2896fb7e9,You and 1 other smiled at this.,es_ES,Usted y alguien más le sonríe a esto.
en_US,098bd7c1a8d20c2f39fdefcf5f1f3e06,{name1} and {name2} smiled at {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} le sonríen a {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,0ad5eb57d5c66ec45cc66186f26038ab,{name} smiled at a content.,es_ES,{name} le sonríe a un contenído.
en_US,0b54977744bf4cd8144ee3d91715e06e,{name1} and {name2} smiled at {product count products}.,es_ES,{name1} y {name2} le sonríen a {product count products}.
en_US,0b937a3b4476eae276237296333b3ca0,{name1} smiled at {content1} and {content2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a {content1} y {content2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,0da9e498adda3632cf1cb30f134fec20,{name1} and {name count others} smiled at {content1}.,es_ES,{name1} y {name count others} le sonríen a {content1}.
en_US,0eae213321984f725c9484ed534bdf6a,{name1} smiled at a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,0fc5b0aebf0e93b6aeccdfb82922523b,{name1} and {name count others} smiled at {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} le sonríen a {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,137fa2a5eb15ce0b5fe58500f34199c0,{name1} and {name2} smiled at a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} le sonríen a un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,16f3785cc23ad198791938e098e278ea,contents {name} smiled at,es_ES,contenídos a los cuales {name} le sonríe.
en_US,16f98638abf7384cb53417e48ff86ab0,{name1} smiled at {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,1d1084ece2ef81843bc7cdfbdfdf8f6e,{name1} and {name count others} smiled at {content count contents}.,es_ES,{name1} y {name count others} le sonríen a {content count contents}.
en_US,1d628b5c59a2dea2efd72d3a30b8b0ed,{name1} and {name count others} smiled at {content1} and {content2}.,es_ES,{name1} y {name count others} le sonríen a {content1} y {content2}.
en_US,25975165d28f2d7032a0b009b953298c,{name1} smiled at {product1} and {product2}.,es_ES,{name1} le sonríe a {product1} y {product2}.
en_US,260bd43562824312aa0fb66eec8959b7,a content she smiled at,es_ES,Un contenído al cual ella le sonríe.
en_US,31bcbed51b53e444fd74c888739a0f7c,products she smiled at,es_ES,Productos a los que ella le sonríe.
en_US,34b00f8fc67d08ae530e7d3d4db111c0,{name1} and {name2} smiled at {content count contents}.,es_ES,{name1} y {name2} le sonríen a {content count contents}.
en_US,373b51ef7c6c69554ce824b11df24802,{name1} smiled at {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,3795b714dc0f1aae7006fc6894a3ee54,{name1} smiled at {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,380e2096b40c96e0300b52dd23e6d372,{name1} and {name count others} smiled at {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} le sonríen a {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,41fee366b04c5438e4d1ab01979a568f,{name1} and {name count others} smiled at a content.,es_ES,{name1} y {name count others} le sonríen a un contenído.
en_US,421bd39dfe85b366d3f4f69859a97307,{name1} smiled at {product1} and {product count other products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a {product1} y {product count other products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,441c31e360b7f93964fa9433086093b9,a content he smiled at,es_ES,Un contenído al cual él le sonríe.
en_US,442767a77f226e8e39adfd83abb9f286,{name1} and {name2} smiled at {product1} and {product2}.,es_ES,{name1} y {name2} le sonríen a {product1} y {product2}.
en_US,4caf7d4ac1f230088101465a624d4d61,{name1} and {name count others} smiled at {product count products}.,es_ES,{name1} y {name count others} le sonríen a {product count products}.
en_US,52a244d95ea4978319f0a7b1f5fe0159,a product they smiled at,es_ES,Un producto al cual ellos le sonríen.
en_US,52bd1e5395e7be1997ad2918c7d1d4aa,{name} smiled at {number} products {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} le sonríe a {number} productos {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,57ed1c842237a7dce156d9aaf51058de,{number} others smiled at this. Be the first of your friends.,es_ES,{number} otros le sonríen a esto. Sé el primero de tus amigos.
en_US,5c9de3a4033f51473ffcddc78990855f,a product she smiled at,es_ES,Un producto al cual ella le sonríe.
en_US,5d3770cf17fb77e0bd019074da0c1251,{name1} and {name count others} smiled at a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y{name count others} le sonríe a un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,61d832c3150d7da1af83b085d33ab31c,{name1} and {name2} smiled at {content1} and {content2}.,es_ES,{name1} y {name2} le sonríen a {content1} y {content2}.
en_US,62ad5f094400aa0c9010cd362bf2c463,{name1} smiled at this.,es_ES,{name1} le sonríe a esto.
en_US,6389a6c308d3d893a5e5763670e38565,a content they smiled at,es_ES,Un contenído al cual ellos le sonríen.
en_US,6b0a8732b2a56fafd9df5a6e2384cd5b,{name1} smiled at {product1} and {product2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a {product1} y {product2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,6bd2924b36e474c0ff06cb14ba16bad0,{name1} and {name count others} smiled at {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} le sonríen a {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,6c83c6c101f58fbdbe8c3242c5307a6a,{name1} smiled at {product count products}.,es_ES,{name1} le sonríe a {product count products}.
en_US,7062484c755a9b1f7c5f94159276936b,{name1} and {name count others} smiled at {product1} and {product count other products}.,es_ES,{name1} y {name count others} le sonríen a {product1} y {product count other products}.
en_US,7243421f9636f159587fbfbee21b049f,contents you smiled at,es_ES,Contenídos a los cuales usted le sonríe.
en_US,72df680f910cd31303802e3a221c7a53,{name} smiled at a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} le sonríe a un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,75323ca64c3d441862d3e9767fc1ef33,1 other smiled at this. Be the first of your friends.,es_ES,Alguien más le sonríe a esto. Sé el primero de tus amigos.
en_US,84f6456ec07f54510d5f52058a2f7640,{name1} and {name count others} smiled at a product.,es_ES,{name1} y {name count others} le sonríen a un producto.
en_US,8de5994ac73d1fc70456ec1b2ce94253,smiled at {product1}.,es_ES,Le sonríe a {product1}.
en_US,90c6273b71656bf787e7191bebf52621,{name1} smiled at {product1} and {product count other products}.,es_ES,{name1} le sonríe a {product1} y {product count other products}.
en_US,911cbe8c44d264899a7b83868a04f5c5,{name1} and {name count} others smiled at this.,es_ES,{name1} y {name count} otros le sonríen a esto.
en_US,92dc73e6f540effcc02b1609c031c14b,{name} smiled at a product.,es_ES,{name} le sonríe a un producto.
en_US,9379cb6e5baf1325cabc9fbf71726bf2,{name1} and {name count others} smiled at {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} le sonríe a {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,94ea30b3d7d6a82588ebc0e3beb852d7,{name1} and {name2} smiled at {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} le sonríen a {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,972ebe4963fd53512b18317398d8a38d,1 other smiled at this.,es_ES,Alguién más le sonríe a esto.
en_US,975895f35d60559f444e1784fd0b1315,{name1} and {name2} smiled at {content1}.,es_ES,{name1} y {name2} le sonríe a {content1}.
en_US,9b256f3c1dd7ff34b7df1640fa5f2d58,{name1} and {name2} smiled at {product1}.,es_ES,{name1} y {name2} le sonríen a {product1}.
en_US,9d2e6424f96a1b83f21afd03ff289722,smiled at {content1}.,es_ES,Le sonríe a {content1}.
en_US,a15285a735f38f8078b024e950cd6512,{name1} smiled at a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,a1b711a1f2ddec41a75d07748ebe3201,{name1} smiled at {product1}.,es_ES,{name1} le sonríe a {product1}.
en_US,a2dce5ff3f3a196bf1eb318419b78127,{name} smiled at {number} products.,es_ES,{name} le sonríe a {number} productos.
en_US,a30153404c931da4a3781e704e980497,{name1} and {name2} smiled at this.,es_ES,{name1} y {name2} le sonríe a esto.
en_US,a3298ea0cdd9880f4d79b4480a087f1e,{name1} and {name2} smiled at a product.,es_ES,{name1} y {name2} le sonríe a un producto.
en_US,a5cdf698cf9ccf83bcafbca4ae14a114,a product you smiled at,es_ES,Un producto al cual usted le sonríe.
en_US,a7c5ec79d55a4ee0ebb63daa8b6bd8ab,a content {name} smiled at,es_ES,Un contenído al cual {name} le sonríe.
en_US,a8c33bec838d6e45796bc73db629407c,{name1} and {name count others} smiled at {content1} and {content count other contents}.,es_ES,{name1} y {name count others} le sonríen a {content1} y {content count other contents}.
en_US,a991aef3240a9e095397d8a88a741838,{name1} and {name2} smiled at a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} le sonríen a un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,aa71d09242682d8405dfe43a9f77b2c2,{name1} and {name2} smiled at {content1} and {content count other contents}.,es_ES,{name1} y {name2} le sonríen a {content1} y {content count other contents}.
en_US,ab1c1e29e9d6dbd87e495a3db4ab7ca0,{name1} smiled at {content1} and {content count other contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a {content1} y {content count other contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,ae3b95d9271b0eb6731c122cb2d9fbaf,products they smiled at,es_ES,Productos a los que ellos le sonríen.
en_US,b35ab529fc501eae169621d66d138674,You smiled at this.,es_ES,Usted le sonríe a esto.
en_US,b52032ac1b70a99e0086dfed282c53fa,{number} others smiled at this.,es_ES,{number} otros le sonríen a esto.
en_US,bccf8cb1e6ababed99c93746c56c3bff,a product he smiled at,es_ES,Un producto al cual él le sonríe.
en_US,c4fa9c71622de9bcc122d4d3fb0f3983,{name1} and {name count others} smiled at {product1} and {product2}.,es_ES,{name1} y {name count others} le sonríen a {product1} y {product2}.
en_US,c566a764793d7b559bf30f7975e47d30,You and {number} others smiled at this.,es_ES,Usted y {number} otros le sonríen a esto.
en_US,c6bd701ea8a1ce3d2504a200e9ac5d7d,{name1} and {name2} smiled at {product1} and {product count other products}.,es_ES,{name1} y {name2} le sonríen a {product1} y {product count other products}.
en_US,caa61a668819ae5c397e998299b021ff,{name1} and {name2} smiled at {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} le sonríen a {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,cef0c0006b86c903a4e85d369cc6d202,{name} smiled at {number} contents {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} le sonríe a {number} contenídos {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,d00330f9575cee1ffdc3696d226a445c,{name1} smiled at {content count contents}.,es_ES,{name1} le sonríe a {content count contents}.
en_US,d02de693abf547c7249d25a596156ce0,{name1} and {name2} smiled at {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} le sonríe a {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,d586713387465927a064b893a55e23a3,contents he smiled at,es_ES,Contenídos a los cuales él le sonríe.
en_US,d8649f3da17ee5e27b6df8289b981033,contents she smiled at,es_ES,Contenídos a los cuales ella le sonríe.
en_US,dad30afc20d54a8e3e52eddfa9c5cb7b,a product {name} smiled at,es_ES,{name} le soníe a un producto.
en_US,dd59ef612cef0813faff066fe33f90db,{name1} smiled at {content1}.,es_ES,{name1} le sonríe a {content1}.
en_US,e1b5e320f1d7b055ae880ffbafd7791c,{name1} smiled at a product.,es_ES,{name1} le sonríe a un producto.
en_US,e417ff5d16b03f712dbfaa83954c8d26,{name1} and {name2} smiled at a content.,es_ES,{name1} y {name2} le sonríen a un contenído.
en_US,e61bc0bcf012c0f4986b04a69e35318e,{name1} smiled at a content.,es_ES,{name1} le sonríe a un contenído.
en_US,e85ca0883bf4574168f17dc5e7e213b8,{name} smiled at {number} contents.,es_ES,{name} le sonríe a {number} contenídos.
en_US,e9e7c0b4643c17d43b39d54e83fae88b,You and {name1} smiled at this.,es_ES,Usted y {name1} le sonríe a esto.
en_US,eda9d763220f65a0a9e7cb27d3a4e549,{name1} and {name count others} smiled at a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} le sonríen a un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,eefd869fe5e2d064e70c77afaf48b463,contents they smiled at,es_ES,Contenídos a los cuales ellos le sonríen.
en_US,f2b87a1ae398b31b6b49067b00b115f1,{name1} smiled at {content1} and {content count other contents}.,es_ES,{name1} le sonríe a {content1} y {content count other contents}.
en_US,f3d168407e601ef007318cea96a1ca95,{name1} and {name count others} smiled at {product1}.,es_ES,{name1} y {name count others} le sonríen a {product1}.
en_US,f7b2e5d56bfe9e554f86591da01f4f4f,a content you smiled at,es_ES,Contenídos a los cuales usted le sonríe.
en_US,f80f27a9d59f2d3a364acc8e986268ba,products you smiled at,es_ES,Productos a los cuales usted le sonríe.
en_US,fa7433fb1fd80fac659e73e2f6947f59,{name} smiled at a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} le sonríe a un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,fa9c193564ad1bc2d41517b4c5a4a5ca,{name1} smiled at {content1} and {content2}.,es_ES,{name1} le sonríe a {content1} y {content2}.
en_US,fb377036856b7aa57f68ad18760e4ad5,products {name} smiled at,es_ES,Productos que {name} le sonríe.
en_US,fcdce76ecd0793ef51633fe7ab807a7a,{name1} smiled at {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} le sonríe a {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,fcf52f02ba250cc3ef1c76084f91b2d6,products he smiled at,es_ES,Productos a los cuales él le sonríe.
en_US,fec1e979afe71413f43186fd42a0cf82,You and {name count} others smiled at this.,es_ES,Usted y {name count} otros le sonríen a esto.
en_US,01190e7e0d4c894bfb3d577fe0eceb72,{name1} and {name count others} suggested a content.,es_ES,{name1} y {name count others} recomiendan un contenído.
en_US,050d69ef0a9d747f398bf699746b8929,{name1} and {name2} suggested {content1} and {content count other contents}.,es_ES,{name1} y {name2} recomiendan {content1} y {content count other contents}.
en_US,0619696d1d2fbe13fe3c91334efe5fe7,{name1} and {name2} suggested {product1}.,es_ES,{name1} y {name2} recomiendan {product1}.
en_US,08209052d6b0affea914211022649fa9,contents they suggested,es_ES,Contenídos que ellos recomiendan
en_US,136b839117e1758e13ab4b6396d9fc58,{name1} and {name count others} suggested {product1}.,es_ES,{name1} y {name count others} recomiendan {product1}.
en_US,1568c65909feb98e4c04102570e2500b,{name1} and {name count others} suggested {content1} and {content count other contents}.,es_ES,{name1} y {name count others} recomiendan {content1} y {content count other contents}.
en_US,170b4508e749315179bc1d4e98f2f346,{name1} and {name2} suggested a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} recomiendan un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,195c62936d42eb440ad764f207e58c46,{name1} and {name2} suggested a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} recomiendan un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,23e694a7b8618f627e9309240eae1e0c,{name1} suggested {product1} and {product count other products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda {product1} y {product count other products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,2672f3df94fc5a1883b318c58b6f05a0,{name1} suggested a content.,es_ES,{name1} recomienda un contenído.
en_US,26767d37a0bc6815306c508e4efe1434,You and 1 other suggested this.,es_ES,Usted y alguien más recomienda esto.
en_US,282918e19b6ae61b410b129e00979314,Suggested {product1}.,es_ES,Recomiendo {product1}.
en_US,2839f99e0aba5eaed2db4aeccdd58714,{name1} and {name count others} suggested {product count products}.,es_ES,{name1} y {name count others} recomiendan {product count products}.
en_US,2a0443cf7aadd9cb3d20a5e75e636945,a content they suggested,es_ES,Un contenído que ellos recomiendan.
en_US,2fbf7a3398ebd9734f9fc42261fbf075,You and {name count} others suggested this.,es_ES,Usted y {name count} otros recomiendan esto.
en_US,2ff0bf64e4d62b05d506be1785ca939f,{name1} suggested {product1} and {product count other products}.,es_ES,{name1} recomienda {product1} y {product count other products}.
en_US,3238bbf633a23ec5a913c0cd64f8d10f,{name1} and {name2} suggested {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} recomiendan {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,3502a00726a360ea49e959f0528dfe95,contents you suggested,es_ES,Contenídos que usted recomienda.
en_US,35be853daea36c276b0f2337e55abd82,{name1} suggested {product count products}.,es_ES,{name1} recomienda {product count products}.
en_US,3773490faad53107cc91708e12df97be,{name1} suggested {product1}.,es_ES,{name1} recomienda {product1}.
en_US,3c57e9c939c0968fe3540f2e6eb1ee2e,{name1} and {name count others} suggested {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} recomiendan {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,3d9c5a26a2fe006a9a7630e313772b3d,{name1} and {name count others} suggested a product.,es_ES,{name1} y {name count others} recomiendan un producto.
en_US,423292d08dafdae3c0006ce06c288f86,{name1} and {name2} suggested {content1}.,es_ES,{name1} y {name2} recomiendan {content1}.
en_US,43b5b4d0a76873716514a2649a67a063,{name1} and {name2} suggested a content.,es_ES,{name1} y {name2} recomiendan un contenído.
en_US,465875744a37ca518848894788576fda,{name1} and {name2} suggested a product.,es_ES,{name1} y {name2} recomiendan un producto.
en_US,47cb54a9a821baac23b38e90984899e9,a product {name} suggested,es_ES,Un producto que {name} recomienda.
en_US,4991a0cd2d32fd9792817d5b71f28c06,{name1} and {name2} suggested {content count contents}.,es_ES,{name1} y {name2} recomiendan {content count contents}.
en_US,49d4251a8f623fbdaad6900408009c38,1 other suggested this. Be the first of your friends.,es_ES,Alguien más recomienda esto. Sé el primero de tus amigos.
en_US,4af023b3927af0cad0cde69d9b98dc1b,You and {name1} suggested this.,es_ES,Usted y {name1} recomiendan esto.
en_US,4b5736675355a01f62a9cd17778ba59f,{name1} and {name count others} suggested {content1} and {content2}.,es_ES,{name1} y {name count others} recomiendan {content1} y {content2}.
